,distance,patent_number
2831,0.5228510827440123,10348755
2856,0.5228510827440123,10348767
7044,0.5229498975044868,10070392
2231,0.5229571728686699,9462607
8187,0.5229571728686699,10349398
21589,0.5229968722341137,10181266
3978,0.523005625572253,10346166
17731,0.523005625572253,10346945
8536,0.5230311280618165,10346175
1276,0.5230311280618165,9389869
13592,0.5230530245421376,10057130
10443,0.5230530245421376,9479995
24031,0.5230704597471003,10098159
4628,0.5230709742608235,9486703
9789,0.5231687874910906,10104474
12162,0.5231844787968638,10325085
22722,0.5232536138505544,9498711
21433,0.5233224740451148,10326025
20752,0.523325440290395,10311121
1246,0.5234100623047666,10348640
1247,0.5234100623047666,10348640
787,0.5234100623047666,10346218
2977,0.5234100623047666,10346218
8089,0.523410652350663,10325244
21704,0.523410652350663,9485776
2232,0.5234593481769988,10285208
9479,0.5234593481769988,10349398
19721,0.5234624361647752,10338844
3202,0.5234639151269851,9402216
11822,0.5235377744544398,10322634
5477,0.5236278916419876,9844068
6408,0.5236278916419878,10028077
10544,0.5236779719332312,9870537
11354,0.5236779719332313,10038713
19726,0.5237201965731126,9402216
13117,0.5238056075986144,9418346
8073,0.5238410782602637,10062073
5341,0.5238410782602637,9491584
3629,0.5238668402997668,10324428
6852,0.5239192658766932,9277498
14617,0.5239234713082196,10225903
14373,0.5239234713082197,10104741
20836,0.5240026998995967,10311521
13616,0.524039571300526,9736294
13281,0.5240416250492222,10219139
20103,0.5240907762609437,10308243
5402,0.5241206692843718,10004079
5591,0.5242009689262945,10348755
2857,0.5242009689262945,9998387
7626,0.5242304828184562,10051450
5371,0.5242304828184562,9596659
12338,0.5242451804699355,9326273
4056,0.5242686140063715,10311521
9724,0.5244296385987184,10355798
5764,0.5244513688139789,9277419
12268,0.5244580475223497,10178104
12266,0.5244580475223497,9654478
12267,0.5244580475223497,9419981
8809,0.5244624693878863,9635701
19807,0.5246253898549269,10354500
15853,0.5246253898549269,10334012
22551,0.5247078416411612,10321547
4267,0.5247381526776239,10335637
20057,0.5247381526776239,10335637
14436,0.5248176745262473,10334906
19606,0.5248176745262473,10178890
11107,0.524870383522396,9619138
12752,0.524870383522396,9916673
9448,0.5249843329482672,9582259
12998,0.5249843329482672,10296516
2988,0.5250109243208464,9654389
24256,0.5250132863471126,10354460
15901,0.5250132863471126,10311704
13593,0.5250214897213054,9490419
7359,0.525028099766404,10182446
12269,0.5250462843010548,9398035
7634,0.5250906539300393,10051675
10472,0.5250906539300393,9596604
18534,0.5251254504098737,10320586
399,0.5251254504098737,10320586
4632,0.5251962772711622,10172169
19252,0.5252619380820369,10331918
2122,0.5252619380820369,10331918
13749,0.5252875469532556,9716683
18156,0.5252984167106551,10307111
18157,0.5252984167106551,10307111
4322,0.5252984167106551,10342478
25052,0.5252984167106551,10342478
6547,0.5253700507953631,9426640
6546,0.5253700507953631,9723435
5021,0.5253858362045196,9385881
8591,0.5253858362045197,10136287
21281,0.5253953704680626,10322634
10306,0.5254225286882012,10038713
12839,0.5254265157723055,10063460
1191,0.525494802277259,10346246
1202,0.5254948022772592,10346250
3827,0.5254987070999403,10339381
502,0.5254987070999405,10347021
22656,0.5255215845178536,10318860
22971,0.5255215845178536,10319451
7163,0.525537379129235,9467802
8172,0.5255373791292353,9705982
13594,0.5256248089203541,10339343
1773,0.5256248089203541,9479995
10348,0.5256736987675323,9610944
13123,0.5256736987675323,9610944
12889,0.5257518836117497,10348642
2971,0.5257518836117498,9600780
2068,0.5257689900153795,10346238
1217,0.5257689900153795,10338840
9277,0.5257841299405812,9563422
13096,0.5257841299405813,10331898
8624,0.5258037375149464,10027452
14618,0.5258365655792854,10321541
4288,0.5258365655792855,10104741
16919,0.5259829083376227,10333875
2429,0.5259829083376227,10333875
16171,0.5260068157132811,10332183
20248,0.5260068157132811,10353982
5293,0.5260252461548893,9924345
6993,0.5260252461548893,9924345
19461,0.5260342734917445,10350504
16601,0.5260342734917445,10335695
22354,0.5261563443457773,10349498
22353,0.5261563443457773,9900967
3211,0.5261773758943713,10353483
21273,0.5261839029804284,10310796
24679,0.5261839029804285,10327030
10686,0.5261952808443306,10191919
12711,0.5262180625782613,9608912
11317,0.5263150482808676,9710480
12247,0.5263150482808678,9881092
8626,0.5263375708069835,9643615
14351,0.5263741935694515,9847889
15596,0.5263871514998033,10325242
21706,0.5263871514998033,10356067
13638,0.5264447271864392,9883340
2989,0.5264486066820018,10349065
2539,0.526448606682002,10348635
866,0.5264501931607174,10348451
17076,0.5264501931607175,10348334
13547,0.5265279776260197,10339119
12529,0.526636507065647,10341343
21922,0.5266410397361332,10331205
9902,0.526674626219918,10318759
22756,0.5267789316505167,10319007
3291,0.5267960354764931,10331583
9286,0.5267960354764931,10348086
4414,0.5268165356694552,9742421
19826,0.5268403966769248,10098159
2196,0.5268429746628289,10349438
2206,0.5268429746628289,10349442
6809,0.5268993292207628,9443430
23342,0.5269295391761958,10317383
23331,0.5269295391761959,10317343
3593,0.5269400158799361,9898799
24582,0.5269923096491105,9450972
13824,0.5269923096491106,10311258
2516,0.527000761011178,9697175
12342,0.527000761011178,10349070
8333,0.5270172259357411,10346943
3986,0.5270172259357411,9430385
10521,0.5270836582821785,9769124
11888,0.5270836582821785,10045208
25062,0.5270958027284974,10206161
3216,0.5272054545113729,9843360
6237,0.5272340390014685,10277280
9538,0.5272340390014685,9876545
5298,0.5272526049996107,10325085
23987,0.5272559791925463,10305895
25346,0.5272559791925463,10313317
24842,0.5272612157707353,10352067
16462,0.5272612157707355,10309740
4261,0.5274182009328727,10345332
17866,0.5274182009328727,10333579
10548,0.527525482612932,10097471
11339,0.5275574676659797,9698867
12674,0.5275574676659797,9698867
12334,0.5275574676659798,9634982
21173,0.5276086221775086,9934020
21174,0.5276086221775086,9952851
17787,0.5277529747699516,9848459
11458,0.5277529747699516,10345803
11459,0.5277529747699516,10345803
222,0.5277529747699516,9848459
12967,0.527798876048011,9946893
20062,0.5278167056739607,10319000
22827,0.5278167056739607,10332620
8173,0.5278170551840677,9438671
8283,0.5278170551840677,9467802
6952,0.5278189817917284,9680700
11977,0.5278189817917284,9680700
21266,0.5278390938104823,10311219
24606,0.5278390938104823,10327069
2599,0.5279377707049138,10331729
10717,0.5279725515791756,10311433
24427,0.5279725515791757,9992015
21707,0.5279761977368027,10324675
21892,0.5279761977368027,10325242
19798,0.5279799754345498,9589454
3594,0.528133371134013,10348972
5758,0.5281813957551098,9767684
3704,0.5282561182636814,9311772
3703,0.5282561182636814,9640035
8948,0.5282561182636816,10347071
7463,0.5282561182636816,10347071
10907,0.5282924235388603,10348512
10908,0.5282924235388603,10348512
842,0.5282924235388603,9955298
843,0.5282924235388603,10165059
10057,0.5282924235388603,10348512
3093,0.5282924235388603,10165059
3092,0.5282924235388603,9955298
10058,0.5282924235388603,10348512
2562,0.5283387640579569,10324564
21923,0.5283387640579569,10349046
3147,0.528348996541141,9634982
3146,0.528348996541141,9876747
15809,0.5284705529258084,10032368
19842,0.5284843077034227,10348635
18707,0.5285520667510144,10332386
9777,0.5285670779450085,9945682
18226,0.5286387706919484,10350481
12021,0.528641873871283,10331898
9278,0.528641873871283,9736650
10818,0.5287458145643046,10185463
9949,0.5287458145643047,9971501
8092,0.5287979897486206,9544846
8091,0.5287979897486206,9538356
7837,0.5287979897486206,9485734
7782,0.5287979897486206,9485734
17228,0.5288456535055841,10340018
18652,0.5288456535055841,10347339
12688,0.528849589680394,10346872
12689,0.528849589680394,10346872
4102,0.5288495896803942,9633364
967,0.5288495896803942,9633364
16172,0.5288737020334033,10311521
2738,0.5288869063632051,10348790
2737,0.5288869063632051,10348790
10812,0.5289306596895378,10341169
1606,0.5289306596895378,9973483
15912,0.5289856727766182,10347037
3787,0.5289856727766182,10354441
2021,0.5290313275011225,10346476
1071,0.5290313275011225,10338968
12734,0.5291197297925697,9721003
12159,0.5291197297925698,9622063
21748,0.5291279930249181,10331918
4091,0.5291383660402409,9679336
4092,0.5291383660402409,10332218
5256,0.5291581372764916,9405766
8441,0.5291581372764917,10083184
8401,0.5292217804936041,9686676
771,0.5292272141427963,10348667
2938,0.5292272141427963,10348666
17106,0.529229037627482,10326414
4282,0.529229037627482,10348356
9983,0.5292833411764282,10116679
9984,0.5292833411764282,10277618
1281,0.5292961296561973,10346943
3987,0.5292961296561975,10346169
12352,0.5293118227705711,10332194
20236,0.5293118227705711,9696903
25332,0.5293531343701039,10315851
23492,0.529353134370104,10305992
2222,0.529358662559523,10349418
2221,0.529358662559523,10349418
16802,0.5293586625595232,10349410
7,0.5293586625595232,10349410
15863,0.5294352470448209,10347071
337,0.5295036313473398,10178711
19253,0.5295198232360341,10328329
2123,0.5295198232360341,10328329
23011,0.529564285590538,10181266
4268,0.5295780489119728,10347108
3638,0.5295780489119728,10332623
20058,0.5295780489119728,10347108
3639,0.5295780489119728,10332623
8304,0.5296193354609414,9351381
8303,0.5296193354609414,9504133
9139,0.5296193354609414,9351381
9138,0.5296193354609414,9504133
8717,0.5296193354609415,9271206
8003,0.5296193354609415,9432886
8002,0.5296193354609415,9271206
8718,0.5296193354609415,9432886
338,0.5296535947481336,10347234
339,0.5296535947481336,10347234
11378,0.529673836136801,9693201
12378,0.5296738361368011,9867041
24188,0.5296811390882511,10318200
4849,0.5297515298461536,9779112
11807,0.5297515298461537,10175848
11688,0.5298083788851367,9769871
11863,0.5298083788851367,9801215
6157,0.5298309151323992,9479995
4918,0.5298432023515188,10349128
16923,0.5298432023515188,10158985
12626,0.5298457326959858,10225516
5219,0.5298682871966408,10148558
24298,0.529884841502646,10347071
7817,0.5299007114885805,10347070
3709,0.5299007114885805,9542490
24241,0.5299149952680289,10324157
7213,0.5299322425799047,10349211
24348,0.5300541247125614,10332121
20296,0.5300541247125614,10311634
17501,0.530056335364506,10318001
23221,0.5300563353645062,10346807
19827,0.5301296031968776,10063460
1386,0.5301709384526233,10324894
21861,0.5301709384526234,10346044
6544,0.5301788022083486,9544755
24576,0.5302289084721468,10328329
3406,0.5302413082440685,10305992
25333,0.5302413082440687,10347370
23102,0.5302597324468377,10339119
24909,0.5303009793111776,10311521
24754,0.5303009793111776,10311521
24759,0.5303009793111776,10311521
18161,0.5303951188418571,10332849
20001,0.5303951188418571,10342467
5447,0.5305281121592824,9693180
18663,0.5305962338556613,10340012
18656,0.5305962338556613,10339996
1948,0.5306536581638351,10328431
20892,0.5306536581638351,10339020
8437,0.5306595348722907,9654911
8436,0.5306595348722907,9992627
8567,0.5306962113553088,10027452
5187,0.5306962113553088,10027452
20671,0.5307662481734304,9642027
12617,0.5307662481734304,10330740
8896,0.5307756558820645,9992091
10712,0.5307756558820645,9320010
5592,0.5307782736735086,10348767
2832,0.5307782736735086,9998387
12518,0.5308706775120696,9428054
1961,0.5310879057838203,10315855
23486,0.5310879057838204,10339005
18266,0.5312322202821462,10325242
21708,0.5312322202821462,10341981
9451,0.5313035044481672,10049213
10501,0.5313035044481674,10291633
8476,0.5314134991266029,10149616
4767,0.5314134991266029,9398853
4957,0.5314134991266029,9398853
8477,0.5314134991266029,10188296
19647,0.5314968903359585,9276313
9126,0.5314968903359585,10334722
9394,0.5315155014188602,10306196
25279,0.5315155014188602,10311633
10728,0.5315294067793714,9852381
11452,0.5315294067793715,9990028
12057,0.5315918550033094,9716683
2077,0.5315947538890173,10346953
3948,0.5315947538890173,10338825
24349,0.5317631215585412,10325234
21721,0.5317631215585412,10311634
14823,0.5317684421828892,9900967
14824,0.5317684421828892,10349498
872,0.5318399817347754,10310769
6853,0.5318446083396982,9277419
14784,0.5318447619856683,9826558
6486,0.5318447619856684,10001966
11796,0.5318704960335862,10325717
21446,0.5318704960335862,9784843
3212,0.531877876768859,10071730
14651,0.531877876768859,10348355
4874,0.5318836864395797,9479958
7559,0.5318836864395797,9479958
8117,0.53188368643958,9621248
8118,0.53188368643958,10171149
5299,0.5319535767764048,9544772
7787,0.531953576776405,10070313
22416,0.5320074093013076,10334396
19711,0.5320074093013076,10321264
13378,0.5320968994219136,9654478
11729,0.5320968994219136,9419981
13379,0.5320968994219136,9419981
11728,0.5320968994219136,9654478
11864,0.532113328278373,10194474
24032,0.5321395631120049,9326315
8856,0.5321395631120049,10313199
1954,0.532198189193563,10339021
1943,0.532198189193563,10339017
8487,0.5322384031717136,10310783
24682,0.5322384031717136,9398531
5621,0.5323181704447087,10172169
20287,0.5323454300173788,10319008
22041,0.5323658586079243,10346732
17557,0.5323658586079243,10323990
15841,0.5324327975737382,10311521
10823,0.5325387771441303,10181266
8596,0.5325532437241337,10061584
3367,0.5327111655430405,10347585
3364,0.5327111655430405,10347584
18227,0.5327630885513652,10318939
22882,0.5328094838214358,10346827
2477,0.5328634572115192,10349111
2476,0.5328634572115192,10349111
14649,0.5329003769891179,10341762
13877,0.533038407976246,10171332
13876,0.533038407976246,9722905
21136,0.5330479580413837,10356965
15391,0.5330479580413838,10327365
22566,0.5330535083021569,10348356
17107,0.5330535083021569,10320347
367,0.5330664847680938,10348971
21542,0.5330725808842465,10318939
10322,0.5331179457710669,9847889
22742,0.5331383614054777,9965233
24033,0.5332428619909945,9554322
9461,0.5332720450459069,9537789
6001,0.5332810170853011,10356584
4922,0.5332947450809193,9742421
7101,0.533312285512994,10172169
7214,0.5333643922163169,9712978
2217,0.5333798695797584,10187133
9157,0.5333798695797584,10187133
9939,0.5333798695797585,10349417
25156,0.5334126674184523,10339435
18921,0.5334126674184523,10306650
18247,0.5334772156545498,10326309
21391,0.53347721565455,10342095
16991,0.5334825494907166,10346765
141,0.5334825494907166,10348885
15447,0.5335214531724233,10306698
7942,0.5335764962130088,9742894
17516,0.5335870258899662,10311521
19637,0.5335911665408459,10153654
4948,0.5335911665408459,10334752
1923,0.5337865861701954,10310769
8646,0.5337956069149759,9992772
5611,0.5337956069149759,9370002
15027,0.5338836980605769,10347769
1036,0.5339188319108725,9761241
6896,0.5339188319108725,10346542
11837,0.5339756478330477,9602379
22086,0.5340111527081105,10329910
20772,0.5340111527081106,10323365
18657,0.5341777911002434,10347342
17224,0.5341777911002434,10340012
22496,0.5341801935308413,10332112
20311,0.5341801935308413,10320799
8962,0.5342546612196533,10182446
9131,0.5343622912781913,9270355
9141,0.5343622912781916,9271293
15012,0.534388588449848,10103792
5182,0.534388588449848,9706426
6002,0.5344340156054286,9705982
7164,0.5344340156054286,9913230
2901,0.5344545671563541,9686676
9449,0.534485331837069,9461970
15872,0.5344939383033964,10347076
17322,0.5344939383033964,10354490
17442,0.5344997129684742,10336206
19398,0.5344997129684742,10346839
19397,0.5344997129684742,10346839
4137,0.5344997129684742,10336206
24242,0.534590507387664,10311264
5468,0.5346384506395181,9742894
15106,0.5346711352127747,10321547
13809,0.5346791008989822,10313401
7564,0.5346793462954907,10320732
22527,0.5346793462954909,9615374
11357,0.5347481431346879,9716683
8561,0.5347734062621474,9537789
15898,0.534806879703635,10348516
3087,0.534806879703635,10354465
837,0.534806879703635,10354465
15899,0.534806879703635,10348516
23141,0.5348167972724407,10339343
1774,0.5348167972724408,10318339
